market_id,market_ticker,event_ticker,series_ticker,market_question,market_subtitle,yes_subtitle,no_subtitle,market_rules,event_question,event_subtitle,series_title,series_category,series_frequency,market_status,market_result,open_time,close_time,passes_volume_filter,passes_lifetime_filter,passes_both_filters,volume_fp,lifetime_days,history_start_ts,history_end_ts,expected_daily_rows,received_daily_rows,first_observation_ts,last_observation_ts,download_status,actual_candles_exported
kalshi:KXBTCE-24NOV0616-T85000,KXBTCE-24NOV0616-T85000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$85,000.01 or above","$85,000.01 or above","$85,000.01 or above","If the price of Bitcoin is above 85000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,no,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,0.0,7.291666666666667,1730296800,1730926800,9,4,1730433600,1730869200,success,4
kalshi:KXBTCE-24NOV0616-T90000,KXBTCE-24NOV0616-T90000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$90,000.01 or above","$90,000.01 or above","$90,000.01 or above","If the price of Bitcoin is above 90000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,no,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,0.0,7.291666666666667,1730296800,1730926800,9,5,1730520000,1730869200,success,5
kalshi:KXBTCEU-24NOV0616,KXBTCEU-24NOV0616,KXBTCEU-24NOV0616,KXBTCEU,"Bitcoin price  on Nov 6, 2024?",$0.01 or above,Price up after Election Day,Price up after Election Day,"If the price of Bitcoin is above the 4PM price on Nov 5, 2024 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price up after election day?,"On Nov 6, 2024",Election day up BTC,Crypto,custom,finalized,yes,2024-11-04T13:00:00Z,2024-11-06T21:00:00Z,1,0,0,16080.0,2.3333333333333335,1730725200,1730926800,4,2,1730782800,1730869200,success,2
kalshi:KXBTCMAXM-24-DEC31-104999.99,KXBTCMAXM-24-DEC31-104999.99,KXBTCMAXM-24-DEC31,KXBTCMAXM,How high will Bitcoin get this year?,"$105,000 or above","$105,000 or above","$105,000 or above","If the price of Bitcoin is above 104999.99 by Dec 31, 2024 at 11:59 PM ET, then the market resolves to Yes.",How high will Bitcoin get this month?,In December 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,yes,2024-12-06T15:00:00Z,,1,1,1,71751.0,9.99795138888889,1733497200,1734361023,11,10,1733547600,1734325200,success,10
kalshi:KXBTCMAXY-25-DEC31-79999.99,KXBTCMAXY-25-DEC31-79999.99,KXBTCMAXY-25,KXBTCMAXY,How high will Bitcoin get this year?,"$80,000 or above","$80,000 or above","$80,000 or above","If the price of Bitcoin is Above 79999.99 by Dec 31, 2025, then the market resolves to Yes.",How high will Bitcoin get in 2025?,In 2025,How high will Bitcoin get this year?,Crypto,annual,finalized,yes,2024-11-05T15:00:00Z,,1,1,1,62115.0,6.055543981481481,1730818800,1731341999,8,6,1730869200,1731301200,success,6
kalshi:KXBTCMAXY-25-DEC31-89999.99,KXBTCMAXY-25-DEC31-89999.99,KXBTCMAXY-25,KXBTCMAXY,How high will Bitcoin get this year?,"$90,000 or above","$90,000 or above","$90,000 or above","If the price of Bitcoin is Above 89999.99 by Dec 31, 2025, then the market resolves to Yes.",How high will Bitcoin get in 2025?,In 2025,How high will Bitcoin get this year?,Crypto,annual,finalized,yes,2024-11-05T15:00:00Z,,1,1,1,62425.0,9.00013888888889,1730818800,1731596412,11,9,1730869200,1731560400,success,9
kalshi:KXBTCMAXY-25-DEC31-99999.99,KXBTCMAXY-25-DEC31-99999.99,KXBTCMAXY-25,KXBTCMAXY,How high will Bitcoin get this year?,"$100,000 or above","$100,000 or above","$100,000 or above","If the price of Bitcoin is Above 99999.99 by Dec 31, 2025, then the market resolves to Yes.",How high will Bitcoin get in 2025?,In 2025,How high will Bitcoin get this year?,Crypto,annual,finalized,yes,2024-11-05T15:00:00Z,,1,1,1,111453.0,29.518113425925925,1730818800,1733369165,31,29,1730869200,1733288400,success,29
kalshi:KXNEXTCOINRH-25-BONK,KXNEXTCOINRH-25-BONK,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$BONK,$BONK,"If $BONK is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,yes,2024-12-13T15:00:00Z,,0,1,0,8923.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
kalshi:KXNEXTCOINRH-25-BRETT,KXNEXTCOINRH-25-BRETT,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$BRETT,$BRETT,"If $BRETT is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,121.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
kalshi:KXNEXTCOINRH-25-FLOKI,KXNEXTCOINRH-25-FLOKI,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$FLOKI,$FLOKI,"If $FLOKI is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,316.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
kalshi:KXNEXTCOINRH-25-GOAT,KXNEXTCOINRH-25-GOAT,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$GOAT,$GOAT,"If $GOAT is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,121.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
kalshi:KXNEXTCOINRH-25-MEW,KXNEXTCOINRH-25-MEW,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$MEW,$MEW,"If $MEW is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,121.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
kalshi:KXNEXTCOINRH-25-MOG,KXNEXTCOINRH-25-MOG,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$MOG,$MOG,"If $MOG is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,121.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
kalshi:KXNEXTCOINRH-25-NA,KXNEXTCOINRH-25-NA,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,None of these coins in 2024,None of these coins in 2024,"If None of these coins in 2024 is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,4267.0,6.952418981481482,1734102000,1734702689,8,6,1734152400,1734670800,success,6
kalshi:KXNEXTCOINRH-25-NEIRO,KXNEXTCOINRH-25-NEIRO,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$NEIRO,$NEIRO,"If $NEIRO is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,121.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
kalshi:KXNEXTCOINRH-25-NOT,KXNEXTCOINRH-25-NOT,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$NOT,$NOT,"If $NOT is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,121.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
kalshi:KXNEXTCOINRH-25-PNUT,KXNEXTCOINRH-25-PNUT,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$PNUT,$PNUT,"If $PNUT is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,175.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
kalshi:KXNEXTCOINRH-25-POPCAT,KXNEXTCOINRH-25-POPCAT,KXNEXTCOINRH-25,KXNEXTCOINRH,What will the next coin added on Robinhood be?,,$POPCAT,$POPCAT,"If $POPCAT is the next coin tradeable on Robinhood before Jan 1, 2025, then the market resolves to Yes.",What will the next coin added on Robinhood be?,Before 2025,Next coin in RH,Crypto,custom,finalized,no,2024-12-13T15:00:00Z,,0,1,0,1491.0,6.952418981481482,1734102000,1734702689,8,7,1734152400,1734670800,success,7
